Time,Time2,LAT,LONG,TEMP1C,TEMP1F
14:59:04,59:04.2,44.48083667,-73.20695333,27.75,81.95
14:59:05,59:05.2,44.48083667,-73.20695333,27.75,81.95
14:59:06,59:06.2,44.48083667,-73.20695333,27.5,81.5
14:59:07,59:07.2,44.48082667,-73.20696,27.5,81.5
14:59:08,59:08.2,44.48081667,-73.20696333,27.5,81.5
14:59:09,59:09.2,44.48080833,-73.206975,27.5,81.5
14:59:10,59:10.2,44.48079833,-73.20698667,27.5,81.5
14:59:11,59:11.2,44.48079667,-73.20699167,27.5,81.5
14:59:12,59:12.2,44.48078667,-73.206995,27.5,81.5
14:59:13,59:13.2,44.48079833,-73.20701,27.5,81.5
14:59:14,59:14.2,44.48081167,-73.20701833,27.5,81.5
14:59:15,59:15.2,44.48081667,-73.20701833,27.75,81.95
14:59:16,59:16.2,44.48082833,-73.20700833,27.75,81.95
14:59:17,59:17.2,44.48082833,-73.20701,27.75,81.95
14:59:18,59:18.2,44.48082833,-73.20701167,27.75,81.95
14:59:19,59:19.2,44.48082833,-73.20701333,27.75,81.95
14:59:20,59:20.2,44.48082667,-73.20701333,27.75,81.95
14:59:21,59:21.2,44.48082333,-73.207015,27.75,81.95
14:59:22,59:22.2,44.48081833,-73.20701333,27.5,81.5
14:59:23,59:23.2,44.48080833,-73.20704,27.25,81.05
14:59:24,59:24.2,44.48079833,-73.20705833,27.25,81.05
14:59:25,59:25.2,44.480795,-73.20706167,27,80.6
14:59:26,59:26.2,44.48078,-73.20708333,27,80.6
14:59:27,59:27.2,44.48077,-73.20708167,27,80.6
14:59:28,59:28.2,44.48076333,-73.207075,26.75,80.15
14:59:29,59:29.2,44.48075333,-73.20707833,26.75,80.15
14:59:30,59:30.2,44.48074667,-73.20707833,26.75,80.15
14:59:31,59:31.2,44.48073833,-73.20709167,26.75,80.15
14:59:32,59:32.2,44.480735,-73.20710833,26.75,80.15
14:59:33,59:33.2,44.48073167,-73.20711,26.75,80.15
14:59:34,59:34.2,44.48071833,-73.20712333,27,80.6
14:59:35,59:35.2,44.48071,-73.20713167,26.75,80.15
14:59:36,59:36.2,44.48070333,-73.20714,26.75,80.15
14:59:37,59:37.2,44.48068333,-73.20715333,27,80.6
14:59:38,59:38.2,44.48066333,-73.207165,27,80.6
14:59:39,59:39.2,44.48065167,-73.20716833,27,80.6
14:59:40,59:40.2,44.48063333,-73.207175,27,80.6
14:59:41,59:41.2,44.48062167,-73.20716667,27,80.6
14:59:42,59:42.2,44.48060667,-73.207165,27.25,81.05
14:59:43,59:43.2,44.48058667,-73.20716333,27.25,81.05
14:59:44,59:44.2,44.48058167,-73.207155,27,80.6
14:59:45,59:45.2,44.48057333,-73.20715167,27.25,81.05
14:59:46,59:46.2,44.48056167,-73.20714833,27.25,81.05
14:59:47,59:47.2,44.48055,-73.20714833,27.25,81.05
14:59:48,59:48.2,44.48053667,-73.20715,27.25,81.05
14:59:49,59:49.2,44.48051333,-73.20716,27.5,81.5
